149.7617645263672,357.89007568359375,358.7598876953125
149.97476196289062,357.9111633300781,358.4742431640625
149.67823791503906,357.47991943359375,358.6238708496094
148.37820434570312,357.47991943359375,358.6238708496094
148.63731384277344,357.91546630859375,358.54986572265625
148.76490783691406,357.91546630859375,358.54986572265625
148.6389617919922,357.7056884765625,358.5889892578125
148.7262725830078,357.6837463378906,358.4548034667969
148.85374450683594,357.6837463378906,358.4548034667969
148.8546142578125,357.83270263671875,358.5485534667969
148.98956298828125,357.83270263671875,358.5485534667969
149.0058135986328,357.7919616699219,358.5001525878906
148.86807250976562,357.6861877441406,358.624755859375
148.90335083007812,357.6861877441406,358.624755859375
148.92779541015625,357.67584228515625,358.5838623046875
148.90728759765625,357.67584228515625,358.5838623046875
149.07022094726562,357.7716979980469,358.41558837890625
148.78402709960938,357.5054931640625,358.6485595703125
148.73558044433594,357.5054931640625,358.6485595703125
149.0299530029297,357.7292785644531,358.3769836425781
148.99525451660156,357.7292785644531,358.3769836425781
148.66908264160156,357.666748046875,358.7979736328125
148.82887268066406,357.668212890625,358.5724792480469
148.80099487304688,357.668212890625,358.5724792480469
148.75619506835938,357.5867919921875,358.58355712890625
148.76744079589844,357.5867919921875,358.58355712890625
148.8259735107422,357.7982482910156,358.6361999511719
148.8210906982422,357.8110656738281,358.65130615234375
148.848388671875,357.8110656738281,358.65130615234375
148.91455078125,357.82330322265625,358.5653076171875
148.97657775878906,357.82330322265625,358.5653076171875
148.9071044921875,357.70684814453125,358.5897216796875
148.97486877441406,357.7792663574219,358.5397644042969
149.0955352783203,357.7792663574219,358.5397644042969
149.1573486328125,357.9154968261719,358.5382995605469
149.2802276611328,357.9154968261719,358.5382995605469
149.19467163085938,357.8111267089844,358.59368896484375
149.21307373046875,357.6347961425781,358.4566650390625
149.29879760742188,357.6347961425781,358.4566650390625
149.4011688232422,357.7625427246094,358.3926086425781
149.48846435546875,357.7625427246094,358.3926086425781
149.2752227783203,357.8273010253906,358.7347717285156
149.40623474121094,357.87506103515625,358.5787353515625
149.44000244140625,357.87506103515625,358.5787353515625
149.48204040527344,357.4089660644531,358.228271484375
149.48777770996094,357.4089660644531,358.228271484375
149.2985076904297,357.5489196777344,358.5835876464844
149.3055877685547,357.65435791015625,358.639892578125
149.37022399902344,357.65435791015625,358.639892578125
149.55763244628906,357.8149719238281,358.4753112792969
149.503173828125,357.8149719238281,358.4753112792969
149.4461212158203,357.80712890625,358.5505676269531
149.4619140625,357.9862976074219,358.6396179199219
149.40028381347656,357.9862976074219,358.6396179199219
149.35028076171875,357.7542724609375,358.5653076171875
149.31614685058594,357.7542724609375,358.5653076171875
149.16395568847656,357.7733459472656,358.7910461425781
149.52239990234375,357.8900146484375,358.3617858886719
149.473388671875,357.8900146484375,358.3617858886719
149.22885131835938,357.8409118652344,358.6737060546875
149.24009704589844,357.8409118652344,358.6737060546875
149.215087890625,357.0618591308594,358.2154541015625
149.4375762939453,357.8461608886719,358.40008544921875
149.3957061767578,357.8461608886719,358.40008544921875
149.32656860351562,357.8343200683594,358.489501953125
149.294921875,357.8343200683594,358.489501953125
149.27064514160156,357.761962890625,358.4781188964844
149.4386444091797,357.8319396972656,358.28759765625
149.39535522460938,357.8319396972656,358.28759765625
149.2506561279297,357.80975341796875,358.4751892089844
149.23196411132812,357.80975341796875,358.4751892089844
149.30662536621094,357.86932373046875,358.4082336425781
149.25970458984375,357.9772644042969,358.541259765625
149.325927734375,357.9772644042969,358.541259765625
149.42796325683594,357.99151611328125,358.40740966796875
149.269775390625,357.7002868652344,358.446533203125
149.3204803466797,357.7002868652344,358.446533203125
149.40768432617188,357.90386962890625,358.45184326171875
149.4154510498047,357.90386962890625,358.45184326171875
149.43154907226562,358.01080322265625,358.4957580566406
149.36798095703125,357.8064880371094,358.4573669433594
149.2653045654297,357.8064880371094,358.4573669433594
148.96823120117188,357.7965087890625,358.86614990234375
148.9169921875,357.7965087890625,358.86614990234375
149.16915893554688,357.95086669921875,358.6120910644531
148.40037536621094,356.90081787109375,359.0081787109375
148.38145446777344,356.90081787109375,359.0081787109375
149.0130157470703,357.4295349121094,358.4729309082031
148.96873474121094,357.4295349121094,358.4729309082031
149.0274658203125,357.68975830078125,358.5573425292969
148.96484375,357.6524353027344,358.62054443359375
149.06939697265625,357.6524353027344,358.62054443359375
149.18017578125,357.77581787109375,358.5450439453125
149.20794677734375,357.77581787109375,358.5450439453125
149.18792724609375,358.0303039550781,358.73236083984375
149.11805725097656,357.6529235839844,358.59197998046875
149.0831756591797,357.6529235839844,358.59197998046875
149.3270263671875,357.7080993652344,358.2900085449219
149.39678955078125,357.7080993652344,358.2900085449219
149.2626495361328,357.984619140625,358.6480407714844
149.09507751464844,357.786376953125,358.75665283203125
149.201904296875,357.786376953125,358.75665283203125
149.37777709960938,357.8421325683594,358.5470886230469
149.4177703857422,357.8421325683594,358.5470886230469
149.3484649658203,357.6191711425781,358.5037536621094
